Year,State,2013 Urbanization,2013 Urbanization Code,Deaths,Population,Age Adjusted Rate,aar_unreliable,urb_code
2007.0,Montana,NonCore (non-metro),6.0,41.0,346002.0,12.2,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Nebraska,Medium Metro,3.0,57.0,1005401.0,5.9,0,"[3.0, 'Medium Metro']"
2007.0,Nebraska,NonCore (non-metro),6.0,13.0,349117.0,4.1,1,"[6.0, 'NonCore (non-metro)']"
2007.0,Nevada,Large Central Metro,1.0,376.0,1867817.0,19.8,0,"[1.0, 'Large Central Metro']"
2007.0,Nevada,Medium Metro,3.0,85.0,412724.0,19.9,0,"[3.0, 'Medium Metro']"
2007.0,Nevada,Micropolitan (non-metro),5.0,28.0,232895.0,12.2,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,New Hampshire,Large Fringe Metro,2.0,55.0,415867.0,12.6,0,"[2.0, 'Large Fringe Metro']"
2007.0,New Hampshire,Medium Metro,3.0,56.0,398843.0,13.7,0,"[3.0, 'Medium Metro']"
2007.0,New Hampshire,Micropolitan (non-metro),5.0,62.0,450001.0,13.7,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,New Hampshire,NonCore (non-metro),6.0,13.0,47829.0,27.9,1,"[6.0, 'NonCore (non-metro)']"
2007.0,New Jersey,Large Central Metro,1.0,128.0,1917593.0,6.5,0,"[1.0, 'Large Central Metro']"
2007.0,New Jersey,Large Fringe Metro,2.0,510.0,5763547.0,9.0,0,"[2.0, 'Large Fringe Metro']"
2007.0,New Jersey,Medium Metro,3.0,72.0,744570.0,9.6,0,"[3.0, 'Medium Metro']"
2007.0,New Jersey,Small Metro,4.0,17.0,252175.0,6.8,1,"[4.0, 'Small Metro']"
2007.0,New Mexico,Medium Metro,3.0,234.0,849641.0,27.1,0,"[3.0, 'Medium Metro']"
2007.0,New Mexico,Small Metro,4.0,83.0,464212.0,18.1,0,"[4.0, 'Small Metro']"
2007.0,New Mexico,Micropolitan (non-metro),5.0,128.0,577660.0,22.8,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,New Mexico,NonCore (non-metro),6.0,17.0,98557.0,16.3,1,"[6.0, 'NonCore (non-metro)']"
2007.0,New York,Large Central Metro,1.0,892.0,9674911.0,8.9,0,"[1.0, 'Large Central Metro']"
2007.0,New York,Large Fringe Metro,2.0,489.0,5344204.0,9.3,0,"[2.0, 'Large Fringe Metro']"
2007.0,New York,Medium Metro,3.0,148.0,1818108.0,8.1,0,"[3.0, 'Medium Metro']"
2007.0,New York,Small Metro,4.0,64.0,867657.0,7.2,0,"[4.0, 'Small Metro']"
2007.0,New York,Micropolitan (non-metro),5.0,82.0,1018285.0,8.3,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,New York,NonCore (non-metro),6.0,33.0,409170.0,8.3,0,"[6.0, 'NonCore (non-metro)']"
2007.0,North Carolina,Large Central Metro,1.0,113.0,1683784.0,6.5,0,"[1.0, 'Large Central Metro']"
2007.0,North Carolina,Large Fringe Metro,2.0,150.0,1160712.0,12.9,0,"[2.0, 'Large Fringe Metro']"
2007.0,North Carolina,Medium Metro,3.0,440.0,3268193.0,13.4,0,"[3.0, 'Medium Metro']"
2007.0,North Carolina,Small Metro,4.0,75.0,854906.0,9.3,0,"[4.0, 'Small Metro']"
2007.0,North Carolina,Micropolitan (non-metro),5.0,213.0,1516069.0,14.6,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,North Carolina,NonCore (non-metro),6.0,93.0,634373.0,15.3,0,"[6.0, 'NonCore (non-metro)']"
2007.0,North Dakota,Small Metro,4.0,23.0,317391.0,6.9,0,"[4.0, 'Small Metro']"
2007.0,Ohio,Large Central Metro,1.0,476.0,3230529.0,14.5,0,"[1.0, 'Large Central Metro']"
2007.0,Ohio,Large Fringe Metro,2.0,281.0,2309707.0,12.3,0,"[2.0, 'Large Fringe Metro']"
2007.0,Ohio,Medium Metro,3.0,504.0,3045278.0,16.7,0,"[3.0, 'Medium Metro']"
2007.0,Ohio,Small Metro,4.0,55.0,514085.0,11.5,0,"[4.0, 'Small Metro']"
2007.0,Ohio,Micropolitan (non-metro),5.0,218.0,1941274.0,11.6,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Ohio,NonCore (non-metro),6.0,58.0,459595.0,13.7,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Oklahoma,Large Central Metro,1.0,139.0,695706.0,20.6,0,"[1.0, 'Large Central Metro']"
2007.0,Oklahoma,Large Fringe Metro,2.0,69.0,503959.0,13.4,0,"[2.0, 'Large Fringe Metro']"
2007.0,Oklahoma,Medium Metro,3.0,232.0,997590.0,23.8,0,"[3.0, 'Medium Metro']"
2007.0,Oklahoma,Small Metro,4.0,19.0,125814.0,15.7,1,"[4.0, 'Small Metro']"
2007.0,Oklahoma,Micropolitan (non-metro),5.0,119.0,771710.0,16.0,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Oklahoma,NonCore (non-metro),6.0,88.0,539570.0,18.0,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Oregon,Large Central Metro,1.0,163.0,697799.0,21.5,0,"[1.0, 'Large Central Metro']"
2007.0,Oregon,Large Fringe Metro,2.0,92.0,1020423.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2007.0,Oregon,Medium Metro,3.0,95.0,724599.0,13.2,0,"[3.0, 'Medium Metro']"
2007.0,Oregon,Small Metro,4.0,76.0,630181.0,11.9,0,"[4.0, 'Small Metro']"
2007.0,Oregon,Micropolitan (non-metro),5.0,67.0,551866.0,12.7,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Pennsylvania,Large Central Metro,1.0,561.0,2715791.0,20.5,0,"[1.0, 'Large Central Metro']"
2007.0,Pennsylvania,Large Fringe Metro,2.0,464.0,3640637.0,13.0,0,"[2.0, 'Large Fringe Metro']"
2007.0,Pennsylvania,Medium Metro,3.0,415.0,3528847.0,11.9,0,"[3.0, 'Medium Metro']"
2007.0,Pennsylvania,Small Metro,4.0,140.0,1165532.0,12.5,0,"[4.0, 'Small Metro']"
2007.0,Pennsylvania,Micropolitan (non-metro),5.0,112.0,1092448.0,10.7,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Pennsylvania,NonCore (non-metro),6.0,41.0,420682.0,10.7,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Rhode Island,Large Central Metro,1.0,86.0,629110.0,13.6,0,"[1.0, 'Large Central Metro']"
2007.0,Rhode Island,Large Fringe Metro,2.0,49.0,428205.0,11.3,0,"[2.0, 'Large Fringe Metro']"
2007.0,South Carolina,Large Fringe Metro,2.0,27.0,311391.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2007.0,South Carolina,Medium Metro,3.0,388.0,2889476.0,13.2,0,"[3.0, 'Medium Metro']"
2007.0,South Carolina,Small Metro,4.0,34.0,482642.0,7.2,0,"[4.0, 'Small Metro']"
2007.0,South Carolina,Micropolitan (non-metro),5.0,67.0,440002.0,15.9,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,South Carolina,NonCore (non-metro),6.0,29.0,320599.0,8.7,0,"[6.0, 'NonCore (non-metro)']"
2007.0,South Dakota,Small Metro,4.0,18.0,359533.0,4.9,1,"[4.0, 'Small Metro']"
2007.0,South Dakota,NonCore (non-metro),6.0,11.0,214617.0,5.6,1,"[6.0, 'NonCore (non-metro)']"
2007.0,Tennessee,Large Central Metro,1.0,208.0,1526150.0,13.3,0,"[1.0, 'Large Central Metro']"
2007.0,Tennessee,Large Fringe Metro,2.0,114.0,1083153.0,10.5,0,"[2.0, 'Large Fringe Metro']"
2007.0,Tennessee,Medium Metro,3.0,277.0,1555377.0,17.5,0,"[3.0, 'Medium Metro']"
2007.0,Tennessee,Small Metro,4.0,127.0,546664.0,24.1,0,"[4.0, 'Small Metro']"
2007.0,Tennessee,Micropolitan (non-metro),5.0,143.0,818283.0,18.2,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Tennessee,NonCore (non-metro),6.0,116.0,646100.0,18.9,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Texas,Large Central Metro,1.0,1125.0,11147331.0,10.0,0,"[1.0, 'Large Central Metro']"
2007.0,Texas,Large Fringe Metro,2.0,364.0,4064857.0,8.9,0,"[2.0, 'Large Fringe Metro']"
2007.0,Texas,Medium Metro,3.0,301.0,4059607.0,7.9,0,"[3.0, 'Medium Metro']"
2007.0,Texas,Small Metro,4.0,155.0,1606816.0,10.2,0,"[4.0, 'Small Metro']"
2007.0,Texas,Micropolitan (non-metro),5.0,110.0,1568259.0,7.4,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Texas,NonCore (non-metro),6.0,139.0,1385113.0,11.2,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Utah,Large Central Metro,1.0,218.0,983719.0,22.6,0,"[1.0, 'Large Central Metro']"
2007.0,Utah,Large Fringe Metro,2.0,12.0,53821.0,24.9,1,"[2.0, 'Large Fringe Metro']"
2007.0,Utah,Medium Metro,3.0,196.0,1040948.0,20.9,0,"[3.0, 'Medium Metro']"
2007.0,Utah,Small Metro,4.0,30.0,235901.0,14.5,0,"[4.0, 'Small Metro']"
2007.0,Utah,Micropolitan (non-metro),5.0,34.0,150179.0,25.1,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Utah,NonCore (non-metro),6.0,21.0,133178.0,16.3,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Vermont,Small Metro,4.0,18.0,208232.0,8.8,1,"[4.0, 'Small Metro']"
2007.0,Vermont,Micropolitan (non-metro),5.0,34.0,251571.0,14.6,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Vermont,NonCore (non-metro),6.0,14.0,163678.0,7.7,1,"[6.0, 'NonCore (non-metro)']"
2007.0,Virginia,Large Central Metro,1.0,146.0,1196115.0,11.8,0,"[1.0, 'Large Central Metro']"
2007.0,Virginia,Large Fringe Metro,2.0,283.0,4114532.0,6.6,0,"[2.0, 'Large Fringe Metro']"
2007.0,Virginia,Medium Metro,3.0,58.0,644743.0,9.4,0,"[3.0, 'Medium Metro']"
2007.0,Virginia,Small Metro,4.0,75.0,725195.0,11.0,0,"[4.0, 'Small Metro']"
2007.0,Virginia,Micropolitan (non-metro),5.0,66.0,281843.0,25.7,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Virginia,NonCore (non-metro),6.0,72.0,788572.0,9.5,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Washington,Large Central Metro,1.0,258.0,1847986.0,12.8,0,"[1.0, 'Large Central Metro']"
2007.0,Washington,Large Fringe Metro,2.0,294.0,1876087.0,15.0,0,"[2.0, 'Large Fringe Metro']"
2007.0,Washington,Medium Metro,3.0,201.0,1223169.0,16.3,0,"[3.0, 'Medium Metro']"
2007.0,Washington,Small Metro,4.0,97.0,829022.0,11.8,0,"[4.0, 'Small Metro']"
2007.0,Washington,Micropolitan (non-metro),5.0,86.0,535471.0,17.2,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Washington,NonCore (non-metro),6.0,26.0,149852.0,18.8,0,"[6.0, 'NonCore (non-metro)']"
2007.0,West Virginia,Large Fringe Metro,2.0,15.0,51264.0,26.7,1,"[2.0, 'Large Fringe Metro']"
2007.0,West Virginia,Medium Metro,3.0,76.0,313540.0,24.3,0,"[3.0, 'Medium Metro']"
2007.0,West Virginia,Small Metro,4.0,132.0,751976.0,18.2,0,"[4.0, 'Small Metro']"
2007.0,West Virginia,Micropolitan (non-metro),5.0,89.0,302904.0,31.2,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,West Virginia,NonCore (non-metro),6.0,85.0,414368.0,21.8,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Wisconsin,Large Central Metro,1.0,190.0,931453.0,20.9,0,"[1.0, 'Large Central Metro']"
2007.0,Wisconsin,Large Fringe Metro,2.0,93.0,884208.0,10.4,0,"[2.0, 'Large Fringe Metro']"
2007.0,Wisconsin,Medium Metro,3.0,81.0,932611.0,8.4,0,"[3.0, 'Medium Metro']"
2007.0,Wisconsin,Small Metro,4.0,131.0,1355635.0,9.8,0,"[4.0, 'Small Metro']"
2007.0,Wisconsin,Micropolitan (non-metro),5.0,75.0,774549.0,9.9,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Wisconsin,NonCore (non-metro),6.0,52.0,732319.0,7.8,0,"[6.0, 'NonCore (non-metro)']"
2007.0,Wyoming,Small Metro,4.0,27.0,160019.0,16.5,0,"[4.0, 'Small Metro']"
2007.0,Wyoming,Micropolitan (non-metro),5.0,23.0,223599.0,11.0,0,"[5.0, 'Micropolitan (non-metro)']"
2007.0,Wyoming,NonCore (non-metro),6.0,13.0,151258.0,9.8,1,"[6.0, 'NonCore (non-metro)']"
2008.0,Alabama,Large Central Metro,1.0,75.0,656510.0,11.2,0,"[1.0, 'Large Central Metro']"
2008.0,Alabama,Large Fringe Metro,2.0,118.0,460591.0,24.9,0,"[2.0, 'Large Fringe Metro']"
2008.0,Alabama,Medium Metro,3.0,133.0,1233240.0,10.8,0,"[3.0, 'Medium Metro']"
2008.0,Alabama,Small Metro,4.0,173.0,1197658.0,14.9,0,"[4.0, 'Small Metro']"
2008.0,Alabama,Micropolitan (non-metro),5.0,52.0,528462.0,9.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Alabama,NonCore (non-metro),6.0,56.0,641745.0,8.8,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Alaska,Medium Metro,3.0,80.0,365633.0,21.4,0,"[3.0, 'Medium Metro']"
2008.0,Alaska,Small Metro,4.0,14.0,94552.0,14.6,1,"[4.0, 'Small Metro']"
2008.0,Alaska,NonCore (non-metro),6.0,25.0,182834.0,13.6,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Arizona,Large Central Metro,1.0,526.0,3771061.0,14.2,0,"[1.0, 'Large Central Metro']"
2008.0,Arizona,Large Fringe Metro,2.0,29.0,335311.0,9.1,0,"[2.0, 'Large Fringe Metro']"
2008.0,Arizona,Medium Metro,3.0,121.0,967778.0,13.1,0,"[3.0, 'Medium Metro']"
2008.0,Arizona,Small Metro,4.0,118.0,863367.0,14.4,0,"[4.0, 'Small Metro']"
2008.0,Arizona,Micropolitan (non-metro),5.0,27.0,243846.0,12.1,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Arkansas,Medium Metro,3.0,157.0,1290232.0,12.3,0,"[3.0, 'Medium Metro']"
2008.0,Arkansas,Small Metro,4.0,60.0,371002.0,17.3,0,"[4.0, 'Small Metro']"
2008.0,Arkansas,Micropolitan (non-metro),5.0,74.0,573557.0,14.0,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Arkansas,NonCore (non-metro),6.0,66.0,589064.0,12.0,0,"[6.0, 'NonCore (non-metro)']"
2008.0,California,Large Central Metro,1.0,2315.0,23228330.0,9.7,0,"[1.0, 'Large Central Metro']"
2008.0,California,Large Fringe Metro,2.0,397.0,4747446.0,8.1,0,"[2.0, 'Large Fringe Metro']"
2008.0,California,Medium Metro,3.0,779.0,6621677.0,12.0,0,"[3.0, 'Medium Metro']"
2008.0,California,Small Metro,4.0,190.0,1164305.0,16.7,0,"[4.0, 'Small Metro']"
2008.0,California,Micropolitan (non-metro),5.0,136.0,565402.0,22.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,California,NonCore (non-metro),6.0,46.0,277177.0,15.5,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Colorado,Large Central Metro,1.0,170.0,575721.0,29.2,0,"[1.0, 'Large Central Metro']"
2008.0,Colorado,Large Fringe Metro,2.0,241.0,1888250.0,12.4,0,"[2.0, 'Large Fringe Metro']"
2008.0,Colorado,Medium Metro,3.0,209.0,1446595.0,13.9,0,"[3.0, 'Medium Metro']"
2008.0,Colorado,Small Metro,4.0,47.0,299903.0,16.0,0,"[4.0, 'Small Metro']"
2008.0,Colorado,Micropolitan (non-metro),5.0,44.0,374760.0,10.7,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Colorado,NonCore (non-metro),6.0,38.0,304501.0,12.5,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Connecticut,Large Central Metro,1.0,86.0,887891.0,9.6,0,"[1.0, 'Large Central Metro']"
2008.0,Connecticut,Large Fringe Metro,2.0,30.0,316545.0,9.4,0,"[2.0, 'Large Fringe Metro']"
2008.0,Connecticut,Medium Metro,3.0,243.0,2150968.0,11.1,0,"[3.0, 'Medium Metro']"
2008.0,Connecticut,Micropolitan (non-metro),5.0,27.0,190175.0,14.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Delaware,Large Fringe Metro,2.0,80.0,533958.0,14.7,0,"[2.0, 'Large Fringe Metro']"
2008.0,Delaware,Medium Metro,3.0,30.0,191991.0,17.3,0,"[3.0, 'Medium Metro']"
2008.0,Delaware,Small Metro,4.0,14.0,157925.0,9.5,1,"[4.0, 'Small Metro']"
2008.0,District of Columbia,Large Central Metro,1.0,56.0,580236.0,9.6,0,"[1.0, 'Large Central Metro']"
2008.0,Florida,Large Central Metro,1.0,901.0,6520255.0,13.5,0,"[1.0, 'Large Central Metro']"
2008.0,Florida,Large Fringe Metro,2.0,954.0,5091576.0,19.1,0,"[2.0, 'Large Fringe Metro']"
2008.0,Florida,Medium Metro,3.0,856.0,5167547.0,17.4,0,"[3.0, 'Medium Metro']"
2008.0,Florida,Small Metro,4.0,147.0,1042300.0,15.7,0,"[4.0, 'Small Metro']"
2008.0,Florida,Micropolitan (non-metro),5.0,58.0,356169.0,17.1,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Florida,NonCore (non-metro),6.0,47.0,349458.0,13.3,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Georgia,Large Central Metro,1.0,116.0,888694.0,12.3,0,"[1.0, 'Large Central Metro']"
2008.0,Georgia,Large Fringe Metro,2.0,380.0,4281405.0,8.8,0,"[2.0, 'Large Fringe Metro']"
2008.0,Georgia,Medium Metro,3.0,106.0,1087718.0,9.9,0,"[3.0, 'Medium Metro']"
2008.0,Georgia,Small Metro,4.0,152.0,1486074.0,10.5,0,"[4.0, 'Small Metro']"
2008.0,Georgia,Micropolitan (non-metro),5.0,103.0,974717.0,10.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Georgia,NonCore (non-metro),6.0,78.0,786235.0,10.3,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Hawaii,Medium Metro,3.0,87.0,933680.0,9.2,0,"[3.0, 'Medium Metro']"
2008.0,Hawaii,Micropolitan (non-metro),5.0,33.0,247109.0,13.3,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Idaho,Medium Metro,3.0,61.0,603218.0,10.1,0,"[3.0, 'Medium Metro']"
2008.0,Idaho,Small Metro,4.0,48.0,395969.0,12.8,0,"[4.0, 'Small Metro']"
2008.0,Idaho,Micropolitan (non-metro),5.0,21.0,396280.0,5.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Idaho,NonCore (non-metro),6.0,16.0,138853.0,10.9,1,"[6.0, 'NonCore (non-metro)']"
2008.0,Illinois,Large Central Metro,1.0,544.0,5161831.0,10.5,0,"[1.0, 'Large Central Metro']"
2008.0,Illinois,Large Fringe Metro,2.0,406.0,4051499.0,10.0,0,"[2.0, 'Large Fringe Metro']"
2008.0,Illinois,Medium Metro,3.0,144.0,940562.0,15.8,0,"[3.0, 'Medium Metro']"
2008.0,Illinois,Small Metro,4.0,111.0,1058729.0,10.5,0,"[4.0, 'Small Metro']"
2008.0,Illinois,Micropolitan (non-metro),5.0,90.0,907072.0,10.6,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Illinois,NonCore (non-metro),6.0,58.0,627345.0,9.5,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Indiana,Large Central Metro,1.0,148.0,889504.0,16.6,0,"[1.0, 'Large Central Metro']"
2008.0,Indiana,Large Fringe Metro,2.0,220.0,2001673.0,11.1,0,"[2.0, 'Large Fringe Metro']"
2008.0,Indiana,Medium Metro,3.0,112.0,941912.0,12.2,0,"[3.0, 'Medium Metro']"
2008.0,Indiana,Small Metro,4.0,158.0,1111673.0,14.8,0,"[4.0, 'Small Metro']"
2008.0,Indiana,Micropolitan (non-metro),5.0,134.0,1012552.0,14.2,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Indiana,NonCore (non-metro),6.0,58.0,467492.0,13.4,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Iowa,Medium Metro,3.0,97.0,1092912.0,8.8,0,"[3.0, 'Medium Metro']"
2008.0,Iowa,Small Metro,4.0,37.0,620681.0,6.0,0,"[4.0, 'Small Metro']"
2008.0,Iowa,Micropolitan (non-metro),5.0,29.0,498158.0,6.4,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Iowa,NonCore (non-metro),6.0,46.0,804983.0,6.6,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Kansas,Large Fringe Metro,2.0,73.0,803689.0,9.0,0,"[2.0, 'Large Fringe Metro']"
2008.0,Kansas,Medium Metro,3.0,66.0,617142.0,10.8,0,"[3.0, 'Medium Metro']"
2008.0,Kansas,Small Metro,4.0,31.0,438613.0,7.3,0,"[4.0, 'Small Metro']"
2008.0,Kansas,Micropolitan (non-metro),5.0,30.0,544563.0,6.0,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Kansas,NonCore (non-metro),6.0,19.0,404069.0,5.6,1,"[6.0, 'NonCore (non-metro)']"
2008.0,Kentucky,Large Central Metro,1.0,94.0,730194.0,12.8,0,"[1.0, 'Large Central Metro']"
2008.0,Kentucky,Large Fringe Metro,2.0,101.0,633145.0,15.6,0,"[2.0, 'Large Fringe Metro']"
2008.0,Kentucky,Medium Metro,3.0,132.0,678695.0,19.4,0,"[3.0, 'Medium Metro']"
2008.0,Kentucky,Small Metro,4.0,40.0,411152.0,9.7,0,"[4.0, 'Small Metro']"
2008.0,Kentucky,Micropolitan (non-metro),5.0,153.0,830135.0,19.0,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Kentucky,NonCore (non-metro),6.0,244.0,1006557.0,25.5,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Louisiana,Large Central Metro,1.0,54.0,301842.0,18.1,0,"[1.0, 'Large Central Metro']"
2008.0,Louisiana,Large Fringe Metro,2.0,187.0,833989.0,22.4,0,"[2.0, 'Large Fringe Metro']"
2008.0,Louisiana,Medium Metro,3.0,191.0,1680485.0,11.6,0,"[3.0, 'Medium Metro']"
2008.0,Louisiana,Small Metro,4.0,113.0,848906.0,13.4,0,"[4.0, 'Small Metro']"
2008.0,Louisiana,Micropolitan (non-metro),5.0,62.0,402380.0,16.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Louisiana,NonCore (non-metro),6.0,40.0,367984.0,11.0,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Maine,Medium Metro,3.0,70.0,514191.0,13.3,0,"[3.0, 'Medium Metro']"
2008.0,Maine,Small Metro,4.0,37.0,261656.0,14.5,0,"[4.0, 'Small Metro']"
2008.0,Maine,Micropolitan (non-metro),5.0,14.0,122147.0,10.3,1,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Maine,NonCore (non-metro),6.0,41.0,432515.0,10.5,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Maryland,Large Central Metro,1.0,155.0,620184.0,25.6,0,"[1.0, 'Large Central Metro']"
2008.0,Maryland,Large Fringe Metro,2.0,450.0,4413639.0,9.8,0,"[2.0, 'Large Fringe Metro']"
2008.0,Maryland,Medium Metro,3.0,46.0,321455.0,14.0,0,"[3.0, 'Medium Metro']"
2008.0,Maryland,Small Metro,4.0,22.0,176559.0,12.8,0,"[4.0, 'Small Metro']"
2008.0,Maryland,NonCore (non-metro),6.0,12.0,83355.0,15.9,1,"[6.0, 'NonCore (non-metro)']"
2008.0,Massachusetts,Large Central Metro,1.0,97.0,702201.0,14.5,0,"[1.0, 'Large Central Metro']"
2008.0,Massachusetts,Large Fringe Metro,2.0,479.0,3909940.0,11.9,0,"[2.0, 'Large Fringe Metro']"
2008.0,Massachusetts,Medium Metro,3.0,167.0,1410515.0,12.0,0,"[3.0, 'Medium Metro']"
2008.0,Massachusetts,Small Metro,4.0,39.0,348438.0,12.9,0,"[4.0, 'Small Metro']"
2008.0,Michigan,Large Central Metro,1.0,329.0,2464292.0,13.1,0,"[1.0, 'Large Central Metro']"
2008.0,Michigan,Large Fringe Metro,2.0,352.0,2859775.0,12.2,0,"[2.0, 'Large Fringe Metro']"
2008.0,Michigan,Medium Metro,3.0,200.0,1614362.0,12.4,0,"[3.0, 'Medium Metro']"
2008.0,Michigan,Small Metro,4.0,158.0,1176061.0,13.4,0,"[4.0, 'Small Metro']"
2008.0,Michigan,Micropolitan (non-metro),5.0,120.0,1141916.0,10.9,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Michigan,NonCore (non-metro),6.0,80.0,690483.0,12.6,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Minnesota,Large Central Metro,1.0,165.0,1638063.0,9.6,0,"[1.0, 'Large Central Metro']"
2008.0,Minnesota,Large Fringe Metro,2.0,100.0,1539239.0,6.3,0,"[2.0, 'Large Fringe Metro']"
2008.0,Minnesota,Medium Metro,3.0,17.0,234731.0,7.9,1,"[3.0, 'Medium Metro']"
2008.0,Minnesota,Small Metro,4.0,28.0,593199.0,4.9,0,"[4.0, 'Small Metro']"
2008.0,Minnesota,Micropolitan (non-metro),5.0,44.0,653628.0,7.1,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Minnesota,NonCore (non-metro),6.0,30.0,588158.0,6.0,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Mississippi,Large Fringe Metro,2.0,24.0,241466.0,10.1,0,"[2.0, 'Large Fringe Metro']"
2008.0,Mississippi,Medium Metro,3.0,119.0,925102.0,12.7,0,"[3.0, 'Medium Metro']"
2008.0,Mississippi,Micropolitan (non-metro),5.0,92.0,960839.0,10.1,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Mississippi,NonCore (non-metro),6.0,59.0,681094.0,9.0,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Missouri,Large Central Metro,1.0,140.0,983382.0,14.1,0,"[1.0, 'Large Central Metro']"
2008.0,Missouri,Large Fringe Metro,2.0,271.0,2255662.0,12.3,0,"[2.0, 'Large Fringe Metro']"
2008.0,Missouri,Medium Metro,3.0,100.0,452232.0,22.1,0,"[3.0, 'Medium Metro']"
2008.0,Missouri,Small Metro,4.0,72.0,683269.0,10.6,0,"[4.0, 'Small Metro']"
2008.0,Missouri,Micropolitan (non-metro),5.0,76.0,704471.0,11.4,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Missouri,NonCore (non-metro),6.0,106.0,844900.0,14.0,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Montana,Small Metro,4.0,52.0,343386.0,14.8,0,"[4.0, 'Small Metro']"
2008.0,Montana,Micropolitan (non-metro),5.0,37.0,285954.0,13.1,0,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Montana,NonCore (non-metro),6.0,45.0,347075.0,14.3,0,"[6.0, 'NonCore (non-metro)']"
2008.0,Nebraska,Medium Metro,3.0,63.0,1019436.0,6.4,0,"[3.0, 'Medium Metro']"
2008.0,Nebraska,Micropolitan (non-metro),5.0,13.0,323827.0,4.3,1,"[5.0, 'Micropolitan (non-metro)']"
2008.0,Nebraska,NonCore (non-metro),6.0,15.0,346605.0,3.9,1,"[6.0, 'NonCore (non-metro)']"
2008.0,Nevada,Large Central Metro,1.0,364.0,1912349.0,18.7,0,"[1.0, 'Large Central Metro']"
2008.0,Nevada,Medium Metro,3.0,93.0,418892.0,21.7,0,"[3.0, 'Medium Metro']"
